block dimensions: 158 x 40
124 11, (125.932, 28.000)
125 11, (126.949, 28.238)
126 11, (127.966, 28.475)
127 11, (128.983, 28.712)
128 11, (130.000, 28.950)
129 11, (131.034, 29.584)
130 11, (132.069, 30.218)
131 11, (133.103, 30.852)
132 11, (134.138, 31.486)
133 11, (135.172, 32.120)
134 11, (136.207, 32.754)
135 11, (137.241, 33.388)
136 11, (138.276, 34.022)
137 11, (139.310, 34.656)
138 11, (140.345, 35.289)
139 11, (141.379, 35.923)
140 11, (142.414, 36.557)
141 11, (143.448, 37.191)
142 11, (144.483, 37.825)
143 11, (145.517, 38.459)
144 11, (146.552, 39.093)
145 11, (147.586, 39.727)
146 11, (148.621, 40.361)
147 11, (149.655, 40.995)
148 11, (150.690, 41.629)
149 11, (151.724, 42.263)
150 11, (152.759, 42.897)
151 11, (153.793, 43.531)
152 11, (154.828, 44.165)
153 11, (155.862, 44.799)
154 11, (156.897, 45.433)
155 11, (157.931, 46.067)
156 11, (158.966, 46.701)
157 11, (160.000, 47.335)
0 12, (0.000, 16.741)
1 12, (1.014, 16.741)
2 12, (2.029, 16.741)
3 12, (3.043, 16.741)
4 12, (4.058, 16.741)
5 12, (5.072, 16.741)
6 12, (6.087, 16.741)
7 12, (7.101, 16.741)
8 12, (8.116, 16.741)
9 12, (9.130, 16.741)
10 12, (10.145, 16.741)
11 12, (11.159, 16.741)
12 12, (12.174, 16.741)
13 12, (13.188, 16.741)
14 12, (14.203, 16.741)
15 12, (15.217, 16.741)
16 12, (16.232, 16.741)
17 12, (17.246, 16.741)
18 12, (18.261, 16.741)
19 12, (19.275, 16.741)
20 12, (20.290, 16.741)
21 12, (21.304, 16.741)
22 12, (22.319, 16.741)
23 12, (23.333, 16.741)
24 12, (24.348, 16.741)
25 12, (25.362, 16.741)
26 12, (26.377, 16.741)
27 12, (27.391, 16.741)
28 12, (28.406, 16.741)
29 12, (29.420, 16.741)
30 12, (30.435, 16.741)
31 12, (31.449, 16.741)
32 12, (32.464, 16.741)
33 12, (33.478, 16.741)
34 12, (34.493, 16.741)
35 12, (35.507, 16.741)
36 12, (36.522, 16.741)
37 12, (37.536, 16.741)
38 12, (38.551, 16.741)
39 12, (39.565, 16.741)
40 12, (40.580, 16.741)
41 12, (41.594, 16.741)
42 12, (42.609, 16.741)
43 12, (43.623, 16.741)
44 12, (44.638, 16.741)
45 12, (45.652, 16.741)
46 12, (46.667, 16.741)
47 12, (47.681, 16.741)
48 12, (48.696, 16.741)
49 12, (49.710, 16.741)
50 12, (50.725, 16.741)
51 12, (51.739, 16.741)
52 12, (52.754, 16.741)
53 12, (53.768, 16.741)
54 12, (54.783, 16.741)
55 12, (55.797, 16.741)
56 12, (56.812, 16.741)
57 12, (57.826, 16.741)
58 12, (58.841, 16.741)
59 12, (59.855, 16.741)
60 12, (60.870, 16.741)
61 12, (61.884, 16.741)
62 12, (62.899, 16.741)
63 12, (63.913, 16.741)
64 12, (64.928, 16.741)
65 12, (65.942, 16.741)
66 12, (66.957, 16.741)
67 12, (67.971, 16.741)
68 12, (68.986, 16.741)
69 12, (70.000, 16.741)
70 12, (71.017, 16.974)
71 12, (72.034, 17.208)
72 12, (73.051, 17.441)
73 12, (74.068, 17.674)
74 12, (75.085, 17.908)
75 12, (76.102, 18.141)
76 12, (77.119, 18.374)
77 12, (78.136, 18.608)
78 12, (79.153, 18.841)
79 12, (80.169, 19.074)
80 12, (81.186, 19.308)
81 12, (82.203, 19.541)
82 12, (83.220, 19.775)
83 12, (84.237, 20.008)
84 12, (85.254, 20.241)
85 12, (86.271, 20.475)
86 12, (87.288, 20.708)
87 12, (88.305, 20.941)
88 12, (89.322, 21.175)
89 12, (90.339, 21.408)
90 12, (91.356, 21.641)
91 12, (92.373, 21.875)
92 12, (93.390, 22.108)
93 12, (94.407, 22.341)
94 12, (95.424, 22.575)
95 12, (96.441, 22.808)
96 12, (97.458, 23.041)
97 12, (98.475, 23.275)
98 12, (99.492, 23.508)
99 12, (100.508, 23.742)
100 12, (101.525, 23.975)
101 12, (102.542, 24.208)
102 12, (103.559, 24.442)
103 12, (104.576, 24.675)
104 12, (105.593, 24.908)
105 12, (106.610, 25.142)
106 12, (107.627, 25.375)
107 12, (108.644, 25.608)
108 12, (109.661, 25.842)
109 12, (110.678, 26.075)
110 12, (111.695, 26.308)
111 12, (112.712, 26.542)
112 12, (113.729, 26.775)
113 12, (114.746, 27.008)
114 12, (115.763, 27.242)
115 12, (116.780, 27.475)
116 12, (117.797, 27.709)
117 12, (118.814, 27.942)
118 12, (119.831, 28.175)
119 12, (120.847, 28.409)
120 12, (121.864, 28.642)
121 12, (122.881, 28.875)
122 12, (123.898, 29.109)
123 12, (124.915, 29.342)
124 12, (125.932, 29.575)
125 12, (126.949, 29.809)
126 12, (127.966, 30.042)
127 12, (128.983, 30.275)
128 12, (130.000, 30.509)
129 12, (131.034, 31.132)
130 12, (132.069, 31.755)
131 12, (133.103, 32.378)
132 12, (134.138, 33.001)
133 12, (135.172, 33.624)
134 12, (136.207, 34.247)
135 12, (137.241, 34.871)
136 12, (138.276, 35.494)
137 12, (139.310, 36.117)
138 12, (140.345, 36.740)
139 12, (141.379, 37.363)
140 12, (142.414, 37.986)
141 12, (143.448, 38.609)
142 12, (144.483, 39.232)
143 12, (145.517, 39.856)
144 12, (146.552, 40.479)
145 12, (147.586, 41.102)
146 12, (148.621, 41.725)
147 12, (149.655, 42.348)
148 12, (150.690, 42.971)
149 12, (151.724, 43.594)
150 12, (152.759, 44.217)
151 12, (153.793, 44.840)
152 12, (154.828, 45.464)
153 12, (155.862, 46.087)
154 12, (156.897, 46.710)
155 12, (157.931, 47.333)
156 12, (158.966, 47.956)
157 12, (160.000, 48.579)
0 13, (0.000, 18.630)
1 13, (1.014, 18.630)
2 13, (2.029, 18.630)
3 13, (3.043, 18.630)
4 13, (4.058, 18.630)
5 13, (5.072, 18.630)
6 13, (6.087, 18.630)
7 13, (7.101, 18.630)
8 13, (8.116, 18.630)
9 13, (9.130, 18.630)
10 13, (10.145, 18.630)
11 13, (11.159, 18.630)
12 13, (12.174, 18.630)
13 13, (13.188, 18.630)
14 13, (14.203, 18.630)
15 13, (15.217, 18.630)
16 13, (16.232, 18.630)
17 13, (17.246, 18.630)
18 13, (18.261, 18.630)
19 13, (19.275, 18.630)
20 13, (20.290, 18.630)
21 13, (21.304, 18.630)
22 13, (22.319, 18.630)
23 13, (23.333, 18.630)
24 13, (24.348, 18.630)
25 13, (25.362, 18.630)
26 13, (26.377, 18.630)
27 13, (27.391, 18.630)
28 13, (28.406, 18.630)
29 13, (29.420, 18.630)
30 13, (30.435, 18.630)
31 13, (31.449, 18.630)
32 13, (32.464, 18.630)
33 13, (33.478, 18.630)
34 13, (34.493, 18.630)
35 13, (35.507, 18.630)
36 13, (36.522, 18.630)
37 13, (37.536, 18.630)
38 13, (38.551, 18.630)
39 13, (39.565, 18.630)
40 13, (40.580, 18.630)
41 13, (41.594, 18.630)
42 13, (42.609, 18.630)
43 13, (43.623, 18.630)
44 13, (44.638, 18.630)
45 13, (45.652, 18.630)
46 13, (46.667, 18.630)
47 13, (47.681, 18.630)
48 13, (48.696, 18.630)
49 13, (49.710, 18.630)
50 13, (50.725, 18.630)
51 13, (51.739, 18.630)
52 13, (52.754, 18.630)
53 13, (53.768, 18.630)
54 13, (54.783, 18.630)
55 13, (55.797, 18.630)
56 13, (56.812, 18.630)
57 13, (57.826, 18.630)
58 13, (58.841, 18.630)
59 13, (59.855, 18.630)
60 13, (60.870, 18.630)
61 13, (61.884, 18.630)
62 13, (62.899, 18.630)
63 13, (63.913, 18.630)
64 13, (64.928, 18.630)
65 13, (65.942, 18.630)
66 13, (66.957, 18.630)
67 13, (67.971, 18.630)
68 13, (68.986, 18.630)
69 13, (70.000, 18.630)
70 13, (71.017, 18.859)
71 13, (72.034, 19.088)
72 13, (73.051, 19.317)
73 13, (74.068, 19.546)
74 13, (75.085, 19.775)
75 13, (76.102, 20.004)
76 13, (77.119, 20.233)
77 13, (78.136, 20.462)
78 13, (79.153, 20.691)
79 13, (80.169, 20.921)
80 13, (81.186, 21.150)
81 13, (82.203, 21.379)
82 13, (83.220, 21.608)
83 13, (84.237, 21.837)
84 13, (85.254, 22.066)
85 13, (86.271, 22.295)
86 13, (87.288, 22.524)
87 13, (88.305, 22.753)
88 13, (89.322, 22.982)
89 13, (90.339, 23.211)
90 13, (91.356, 23.441)
91 13, (92.373, 23.670)
92 13, (93.390, 23.899)
93 13, (94.407, 24.128)
94 13, (95.424, 24.357)
95 13, (96.441, 24.586)
96 13, (97.458, 24.815)
97 13, (98.475, 25.044)
98 13, (99.492, 25.273)
99 13, (100.508, 25.502)
100 13, (101.525, 25.731)
101 13, (102.542, 25.960)
102 13, (103.559, 26.190)
103 13, (104.576, 26.419)
104 13, (105.593, 26.648)
105 13, (106.610, 26.877)
106 13, (107.627, 27.106)
107 13, (108.644, 27.335)
108 13, (109.661, 27.564)
109 13, (110.678, 27.793)
110 13, (111.695, 28.022)
111 13, (112.712, 28.251)
112 13, (113.729, 28.480)
113 13, (114.746, 28.709)
114 13, (115.763, 28.939)
115 13, (116.780, 29.168)
116 13, (117.797, 29.397)
117 13, (118.814, 29.626)
118 13, (119.831, 29.855)
119 13, (120.847, 30.084)
120 13, (121.864, 30.313)
121 13, (122.881, 30.542)
122 13, (123.898, 30.771)
123 13, (124.915, 31.000)
124 13, (125.932, 31.229)
125 13, (126.949, 31.458)
126 13, (127.966, 31.688)
127 13, (128.983, 31.917)
128 13, (130.000, 32.146)
129 13, (131.034, 32.757)
130 13, (132.069, 33.369)
131 13, (133.103, 33.981)
132 13, (134.138, 34.593)
133 13, (135.172, 35.204)
134 13, (136.207, 35.816)
135 13, (137.241, 36.428)
136 13, (138.276, 37.039)
137 13, (139.310, 37.651)
138 13, (140.345, 38.263)
139 13, (141.379, 38.875)
140 13, (142.414, 39.486)
141 13, (143.448, 40.098)
142 13, (144.483, 40.710)
143 13, (145.517, 41.322)
144 13, (146.552, 41.933)
145 13, (147.586, 42.545)
146 13, (148.621, 43.157)
147 13, (149.655, 43.768)
148 13, (150.690, 44.380)
149 13, (151.724, 44.992)
150 13, (152.759, 45.604)
151 13, (153.793, 46.215)
152 13, (154.828, 46.827)
153 13, (155.862, 47.439)
154 13, (156.897, 48.050)
155 13, (157.931, 48.662)
156 13, (158.966, 49.274)
157 13, (160.000, 49.886)
0 14, (0.000, 20.613)
1 14, (1.014, 20.613)
2 14, (2.029, 20.613)
3 14, (3.043, 20.613)
4 14, (4.058, 20.613)
5 14, (5.072, 20.613)
6 14, (6.087, 20.613)
7 14, (7.101, 20.613)
8 14, (8.116, 20.613)
9 14, (9.130, 20.613)
10 14, (10.145, 20.613)
11 14, (11.159, 20.613)
12 14, (12.174, 20.613)
13 14, (13.188, 20.613)
14 14, (14.203, 20.613)
15 14, (15.217, 20.613)
16 14, (16.232, 20.613)
17 14, (17.246, 20.613)
18 14, (18.261, 20.613)
19 14, (19.275, 20.613)
20 14, (20.290, 20.613)
21 14, (21.304, 20.613)
22 14, (22.319, 20.613)
23 14, (23.333, 20.613)
24 14, (24.348, 20.613)
25 14, (25.362, 20.613)
26 14, (26.377, 20.613)
27 14, (27.391, 20.613)
28 14, (28.406, 20.613)
29 14, (29.420, 20.613)
30 14, (30.435, 20.613)
31 14, (31.449, 20.613)
32 14, (32.464, 20.613)
33 14, (33.478, 20.613)
34 14, (34.493, 20.613)
35 14, (35.507, 20.613)
36 14, (36.522, 20.613)
37 14, (37.536, 20.613)
38 14, (38.551, 20.613)
39 14, (39.565, 20.613)
40 14, (40.580, 20.613)
41 14, (41.594, 20.613)
42 14, (42.609, 20.613)
43 14, (43.623, 20.613)
44 14, (44.638, 20.613)
45 14, (45.652, 20.613)
46 14, (46.667, 20.613)
47 14, (47.681, 20.613)
48 14, (48.696, 20.613)
49 14, (49.710, 20.613)
50 14, (50.725, 20.613)
51 14, (51.739, 20.613)
52 14, (52.754, 20.613)
53 14, (53.768, 20.613)
54 14, (54.783, 20.613)
55 14, (55.797, 20.613)
56 14, (56.812, 20.613)
57 14, (57.826, 20.613)
58 14, (58.841, 20.613)
59 14, (59.855, 20.613)
60 14, (60.870, 20.613)
61 14, (61.884, 20.613)
62 14, (62.899, 20.613)
63 14, (63.913, 20.613)
64 14, (64.928, 20.613)
65 14, (65.942, 20.613)
66 14, (66.957, 20.613)
67 14, (67.971, 20.613)
68 14, (68.986, 20.613)
69 14, (70.000, 20.613)
70 14, (71.017, 20.838)
71 14, (72.034, 21.062)
72 14, (73.051, 21.287)
73 14, (74.068, 21.511)
74 14, (75.085, 21.736)
75 14, (76.102, 21.961)
76 14, (77.119, 22.185)
77 14, (78.136, 22.410)
78 14, (79.153, 22.634)
79 14, (80.169, 22.859)
80 14, (81.186, 23.084)
81 14, (82.203, 23.308)
82 14, (83.220, 23.533)
83 14, (84.237, 23.757)
84 14, (85.254, 23.982)
85 14, (86.271, 24.207)
86 14, (87.288, 24.431)
87 14, (88.305, 24.656)
88 14, (89.322, 24.880)
89 14, (90.339, 25.105)
90 14, (91.356, 25.330)
91 14, (92.373, 25.554)
92 14, (93.390, 25.779)
93 14, (94.407, 26.003)
94 14, (95.424, 26.228)
95 14, (96.441, 26.453)
96 14, (97.458, 26.677)
97 14, (98.475, 26.902)
98 14, (99.492, 27.126)
99 14, (100.508, 27.351)
100 14, (101.525, 27.576)
101 14, (102.542, 27.800)
102 14, (103.559, 28.025)
103 14, (104.576, 28.249)
104 14, (105.593, 28.474)
105 14, (106.610, 28.699)
106 14, (107.627, 28.923)
107 14, (108.644, 29.148)
108 14, (109.661, 29.372)
109 14, (110.678, 29.597)
110 14, (111.695, 29.822)
111 14, (112.712, 30.046)
112 14, (113.729, 30.271)
113 14, (114.746, 30.496)
114 14, (115.763, 30.720)
115 14, (116.780, 30.945)
116 14, (117.797, 31.169)
117 14, (118.814, 31.394)
118 14, (119.831, 31.619)
119 14, (120.847, 31.843)
120 14, (121.864, 32.068)
121 14, (122.881, 32.292)
122 14, (123.898, 32.517)
123 14, (124.915, 32.742)
124 14, (125.932, 32.966)
125 14, (126.949, 33.191)
126 14, (127.966, 33.415)
127 14, (128.983, 33.640)
128 14, (130.000, 33.865)
129 14, (131.034, 34.464)
130 14, (132.069, 35.064)
131 14, (133.103, 35.664)
132 14, (134.138, 36.264)
133 14, (135.172, 36.863)
134 14, (136.207, 37.463)
135 14, (137.241, 38.063)
136 14, (138.276, 38.663)
137 14, (139.310, 39.262)
138 14, (140.345, 39.862)
139 14, (141.379, 40.462)
140 14, (142.414, 41.062)
141 14, (143.448, 41.661)
142 14, (144.483, 42.261)
143 14, (145.517, 42.861)
144 14, (146.552, 43.461)
145 14, (147.586, 44.060)
146 14, (148.621, 44.660)
147 14, (149.655, 45.260)
148 14, (150.690, 45.860)
149 14, (151.724, 46.459)
150 14, (152.759, 47.059)
151 14, (153.793, 47.659)
152 14, (154.828, 48.259)
153 14, (155.862, 48.858)
154 14, (156.897, 49.458)
155 14, (157.931, 50.058)
156 14, (158.966, 50.658)
157 14, (160.000, 51.257)
0 15, (0.000, 22.695)
1 15, (1.014, 22.695)
2 15, (2.029, 22.695)
3 15, (3.043, 22.695)
4 15, (4.058, 22.695)
5 15, (5.072, 22.695)
6 15, (6.087, 22.695)
7 15, (7.101, 22.695)
8 15, (8.116, 22.695)
9 15, (9.130, 22.695)
10 15, (10.145, 22.695)
11 15, (11.159, 22.695)
12 15, (12.174, 22.695)
13 15, (13.188, 22.695)
14 15, (14.203, 22.695)
15 15, (15.217, 22.695)
16 15, (16.232, 22.695)
17 15, (17.246, 22.695)
18 15, (18.261, 22.695)
19 15, (19.275, 22.695)
20 15, (20.290, 22.695)
21 15, (21.304, 22.695)
22 15, (22.319, 22.695)
23 15, (23.333, 22.695)
24 15, (24.348, 22.695)
25 15, (25.362, 22.695)
26 15, (26.377, 22.695)
27 15, (27.391, 22.695)
28 15, (28.406, 22.695)
29 15, (29.420, 22.695)
30 15, (30.435, 22.695)
31 15, (31.449, 22.695)
32 15, (32.464, 22.695)
33 15, (33.478, 22.695)
34 15, (34.493, 22.695)
35 15, (35.507, 22.695)
36 15, (36.522, 22.695)
37 15, (37.536, 22.695)
38 15, (38.551, 22.695)
39 15, (39.565, 22.695)
40 15, (40.580, 22.695)
41 15, (41.594, 22.695)
42 15, (42.609, 22.695)
43 15, (43.623, 22.695)
44 15, (44.638, 22.695)
45 15, (45.652, 22.695)
46 15, (46.667, 22.695)
47 15, (47.681, 22.695)
48 15, (48.696, 22.695)
49 15, (49.710, 22.695)
50 15, (50.725, 22.695)
51 15, (51.739, 22.695)
52 15, (52.754, 22.695)
53 15, (53.768, 22.695)
54 15, (54.783, 22.695)
55 15, (55.797, 22.695)
56 15, (56.812, 22.695)
57 15, (57.826, 22.695)
58 15, (58.841, 22.695)
59 15, (59.855, 22.695)
60 15, (60.870, 22.695)
61 15, (61.884, 22.695)
62 15, (62.899, 22.695)
63 15, (63.913, 22.695)
64 15, (64.928, 22.695)
65 15, (65.942, 22.695)
66 15, (66.957, 22.695)
67 15, (67.971, 22.695)
68 15, (68.986, 22.695)
69 15, (70.000, 22.695)
70 15, (71.017, 22.915)
71 15, (72.034, 23.135)
72 15, (73.051, 23.355)
73 15, (74.068, 23.575)
74 15, (75.085, 23.795)
75 15, (76.102, 24.015)
76 15, (77.119, 24.235)
77 15, (78.136, 24.455)
78 15, (79.153, 24.674)
79 15, (80.169, 24.894)
80 15, (81.186, 25.114)
81 15, (82.203, 25.334)
82 15, (83.220, 25.554)
83 15, (84.237, 25.774)
84 15, (85.254, 25.994)
85 15, (86.271, 26.214)
86 15, (87.288, 26.434)
87 15, (88.305, 26.654)
88 15, (89.322, 26.873)
89 15, (90.339, 27.093)
90 15, (91.356, 27.313)
91 15, (92.373, 27.533)
92 15, (93.390, 27.753)
93 15, (94.407, 27.973)
94 15, (95.424, 28.193)
95 15, (96.441, 28.413)
96 15, (97.458, 28.633)
97 15, (98.475, 28.852)
98 15, (99.492, 29.072)
99 15, (100.508, 29.292)
100 15, (101.525, 29.512)
101 15, (102.542, 29.732)
102 15, (103.559, 29.952)
103 15, (104.576, 30.172)
104 15, (105.593, 30.392)
105 15, (106.610, 30.612)
106 15, (107.627, 30.832)
107 15, (108.644, 31.051)
108 15, (109.661, 31.271)
109 15, (110.678, 31.491)
110 15, (111.695, 31.711)
111 15, (112.712, 31.931)
112 15, (113.729, 32.151)
113 15, (114.746, 32.371)
114 15, (115.763, 32.591)
115 15, (116.780, 32.811)
116 15, (117.797, 33.031)
117 15, (118.814, 33.250)
118 15, (119.831, 33.470)
119 15, (120.847, 33.690)
120 15, (121.864, 33.910)
121 15, (122.881, 34.130)
122 15, (123.898, 34.350)
123 15, (124.915, 34.570)
124 15, (125.932, 34.790)
125 15, (126.949, 35.010)
126 15, (127.966, 35.230)
127 15, (128.983, 35.449)
128 15, (130.000, 35.669)
129 15, (131.034, 36.256)
130 15, (132.069, 36.844)
131 15, (133.103, 37.431)
132 15, (134.138, 38.018)
133 15, (135.172, 38.605)
134 15, (136.207, 39.192)
135 15, (137.241, 39.780)
136 15, (138.276, 40.367)
137 15, (139.310, 40.954)
138 15, (140.345, 41.541)
139 15, (141.379, 42.128)
140 15, (142.414, 42.716)
141 15, (143.448, 43.303)
142 15, (144.483, 43.890)
143 15, (145.517, 44.477)
144 15, (146.552, 45.064)
145 15, (147.586, 45.651)
146 15, (148.621, 46.239)
147 15, (149.655, 46.826)
148 15, (150.690, 47.413)
149 15, (151.724, 48.000)
150 15, (152.759, 48.587)
151 15, (153.793, 49.175)
152 15, (154.828, 49.762)
153 15, (155.862, 50.349)
154 15, (156.897, 50.936)
155 15, (157.931, 51.523)
156 15, (158.966, 52.110)
157 15, (160.000, 52.698)
0 16, (0.000, 24.882)
1 16, (1.014, 24.882)
2 16, (2.029, 24.882)
3 16, (3.043, 24.882)
4 16, (4.058, 24.882)
5 16, (5.072, 24.882)
6 16, (6.087, 24.882)
7 16, (7.101, 24.882)
8 16, (8.116, 24.882)
9 16, (9.130, 24.882)
10 16, (10.145, 24.882)
11 16, (11.159, 24.882)
12 16, (12.174, 24.882)
13 16, (13.188, 24.882)
14 16, (14.203, 24.882)
15 16, (15.217, 24.882)
16 16, (16.232, 24.882)
17 16, (17.246, 24.882)
18 16, (18.261, 24.882)
19 16, (19.275, 24.882)
20 16, (20.290, 24.882)
21 16, (21.304, 24.882)
22 16, (22.319, 24.882)
23 16, (23.333, 24.882)
24 16, (24.348, 24.882)
25 16, (25.362, 24.882)
26 16, (26.377, 24.882)
27 16, (27.391, 24.882)
28 16, (28.406, 24.882)
29 16, (29.420, 24.882)
30 16, (30.435, 24.882)
31 16, (31.449, 24.882)
32 16, (32.464, 24.882)
33 16, (33.478, 24.882)
34 16, (34.493, 24.882)
35 16, (35.507, 24.882)
36 16, (36.522, 24.882)
37 16, (37.536, 24.882)
38 16, (38.551, 24.882)
39 16, (39.565, 24.882)
40 16, (40.580, 24.882)
41 16, (41.594, 24.882)
42 16, (42.609, 24.882)
43 16, (43.623, 24.882)
44 16, (44.638, 24.882)
45 16, (45.652, 24.882)
46 16, (46.667, 24.882)
47 16, (47.681, 24.882)
48 16, (48.696, 24.882)
49 16, (49.710, 24.882)
50 16, (50.725, 24.882)
51 16, (51.739, 24.882)
52 16, (52.754, 24.882)
53 16, (53.768, 24.882)
54 16, (54.783, 24.882)
55 16, (55.797, 24.882)
56 16, (56.812, 24.882)
57 16, (57.826, 24.882)
58 16, (58.841, 24.882)
59 16, (59.855, 24.882)
60 16, (60.870, 24.882)
61 16, (61.884, 24.882)
62 16, (62.899, 24.882)
63 16, (63.913, 24.882)
64 16, (64.928, 24.882)
65 16, (65.942, 24.882)
66 16, (66.957, 24.882)
67 16, (67.971, 24.882)
68 16, (68.986, 24.882)
69 16, (70.000, 24.882)
70 16, (71.017, 25.097)
71 16, (72.034, 25.312)
72 16, (73.051, 25.527)
73 16, (74.068, 25.742)
74 16, (75.085, 25.957)
75 16, (76.102, 26.172)
76 16, (77.119, 26.387)
77 16, (78.136, 26.602)
78 16, (79.153, 26.816)
79 16, (80.169, 27.031)
80 16, (81.186, 27.246)
81 16, (82.203, 27.461)
82 16, (83.220, 27.676)
83 16, (84.237, 27.891)
84 16, (85.254, 28.106)
85 16, (86.271, 28.321)
86 16, (87.288, 28.536)
87 16, (88.305, 28.751)
88 16, (89.322, 28.966)
89 16, (90.339, 29.181)
90 16, (91.356, 29.396)
91 16, (92.373, 29.611)
92 16, (93.390, 29.826)
93 16, (94.407, 30.041)
94 16, (95.424, 30.256)
95 16, (96.441, 30.471)
96 16, (97.458, 30.686)
97 16, (98.475, 30.901)
98 16, (99.492, 31.116)
99 16, (100.508, 31.331)
100 16, (101.525, 31.546)
101 16, (102.542, 31.760)
102 16, (103.559, 31.975)
103 16, (104.576, 32.190)
104 16, (105.593, 32.405)
105 16, (106.610, 32.620)
106 16, (107.627, 32.835)
107 16, (108.644, 33.050)
108 16, (109.661, 33.265)
109 16, (110.678, 33.480)
110 16, (111.695, 33.695)
111 16, (112.712, 33.910)
112 16, (113.729, 34.125)
113 16, (114.746, 34.340)
114 16, (115.763, 34.555)
115 16, (116.780, 34.770)
116 16, (117.797, 34.985)
117 16, (118.814, 35.200)
118 16, (119.831, 35.415)
119 16, (120.847, 35.630)
120 16, (121.864, 35.845)
121 16, (122.881, 36.060)
122 16, (123.898, 36.275)
123 16, (124.915, 36.490)
124 16, (125.932, 36.704)
125 16, (126.949, 36.919)
126 16, (127.966, 37.134)
127 16, (128.983, 37.349)
128 16, (130.000, 37.564)
129 16, (131.034, 38.138)
130 16, (132.069, 38.712)
131 16, (133.103, 39.286)
132 16, (134.138, 39.860)
133 16, (135.172, 40.434)
134 16, (136.207, 41.008)
135 16, (137.241, 41.582)
136 16, (138.276, 42.156)
137 16, (139.310, 42.730)
138 16, (140.345, 43.304)
139 16, (141.379, 43.878)
140 16, (142.414, 44.452)
141 16, (143.448, 45.026)
142 16, (144.483, 45.600)
143 16, (145.517, 46.174)
144 16, (146.552, 46.748)
145 16, (147.586, 47.322)
146 16, (148.621, 47.896)
147 16, (149.655, 48.470)
148 16, (150.690, 49.044)
149 16, (151.724, 49.618)
150 16, (152.759, 50.192)
151 16, (153.793, 50.766)
152 16, (154.828, 51.340)
153 16, (155.862, 51.914)
154 16, (156.897, 52.488)
155 16, (157.931, 53.062)
156 16, (158.966, 53.636)
157 16, (160.000, 54.210)
0 17, (0.000, 27.178)
1 17, (1.014, 27.178)
2 17, (2.029, 27.178)
3 17, (3.043, 27.178)
4 17, (4.058, 27.178)
5 17, (5.072, 27.178)
6 17, (6.087, 27.178)
7 17, (7.101, 27.178)
8 17, (8.116, 27.178)
9 17, (9.130, 27.178)
10 17, (10.145, 27.178)
11 17, (11.159, 27.178)
12 17, (12.174, 27.178)
13 17, (13.188, 27.178)
14 17, (14.203, 27.178)
15 17, (15.217, 27.178)
16 17, (16.232, 27.178)
17 17, (17.246, 27.178)
18 17, (18.261, 27.178)
19 17, (19.275, 27.178)
20 17, (20.290, 27.178)
21 17, (21.304, 27.178)
22 17, (22.319, 27.178)
23 17, (23.333, 27.178)
24 17, (24.348, 27.178)
25 17, (25.362, 27.178)
26 17, (26.377, 27.178)
27 17, (27.391, 27.178)
28 17, (28.406, 27.178)
29 17, (29.420, 27.178)
30 17, (30.435, 27.178)
31 17, (31.449, 27.178)
32 17, (32.464, 27.178)
33 17, (33.478, 27.178)
34 17, (34.493, 27.178)
35 17, (35.507, 27.178)
36 17, (36.522, 27.178)
37 17, (37.536, 27.178)
38 17, (38.551, 27.178)
39 17, (39.565, 27.178)
40 17, (40.580, 27.178)
41 17, (41.594, 27.178)
42 17, (42.609, 27.178)
43 17, (43.623, 27.178)
44 17, (44.638, 27.178)
45 17, (45.652, 27.178)
46 17, (46.667, 27.178)
47 17, (47.681, 27.178)
48 17, (48.696, 27.178)
49 17, (49.710, 27.178)
50 17, (50.725, 27.178)
51 17, (51.739, 27.178)
52 17, (52.754, 27.178)
53 17, (53.768, 27.178)
54 17, (54.783, 27.178)
55 17, (55.797, 27.178)
56 17, (56.812, 27.178)
57 17, (57.826, 27.178)
58 17, (58.841, 27.178)
59 17, (59.855, 27.178)
60 17, (60.870, 27.178)
61 17, (61.884, 27.178)
62 17, (62.899, 27.178)
63 17, (63.913, 27.178)
64 17, (64.928, 27.178)
65 17, (65.942, 27.178)
66 17, (66.957, 27.178)
67 17, (67.971, 27.178)
68 17, (68.986, 27.178)
69 17, (70.000, 27.178)
70 17, (71.017, 27.388)
71 17, (72.034, 27.597)
72 17, (73.051, 27.807)
73 17, (74.068, 28.017)
74 17, (75.085, 28.227)
75 17, (76.102, 28.436)
76 17, (77.119, 28.646)
77 17, (78.136, 28.856)
78 17, (79.153, 29.066)
79 17, (80.169, 29.275)
80 17, (81.186, 29.485)
81 17, (82.203, 29.695)
82 17, (83.220, 29.905)
83 17, (84.237, 30.114)
84 17, (85.254, 30.324)
85 17, (86.271, 30.534)
86 17, (87.288, 30.744)
87 17, (88.305, 30.954)
88 17, (89.322, 31.163)
89 17, (90.339, 31.373)
90 17, (91.356, 31.583)
91 17, (92.373, 31.793)
92 17, (93.390, 32.002)
93 17, (94.407, 32.212)
94 17, (95.424, 32.422)
95 17, (96.441, 32.632)
96 17, (97.458, 32.841)
97 17, (98.475, 33.051)
98 17, (99.492, 33.261)
99 17, (100.508, 33.471)
100 17, (101.525, 33.681)
101 17, (102.542, 33.890)
102 17, (103.559, 34.100)
103 17, (104.576, 34.310)
104 17, (105.593, 34.520)
105 17, (106.610, 34.729)
106 17, (107.627, 34.939)
107 17, (108.644, 35.149)
